v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
tick,0x7fff7581f246,725,0,0x0,4
profiler,"begin",1000
tick,0x7fff759ea04f,2032,0,0x0,4
tick,0x7fff759ea060,3339,0,0x0,4
tick,0x7fff759e9fc9,4587,0,0x0,4
tick,0x7fff759ea060,5501,0,0x0,4
code-creation,Stub,3,6585,0x4baf4c94420,2296,"RecordWriteStub"
code-creation,Stub,3,6592,0x4baf4c94d20,2292,"RecordWriteStub"
code-creation,Stub,3,6599,0x4baf4c95620,2254,"RecordWriteStub"
code-creation,Stub,3,6606,0x4baf4c95f00,2292,"RecordWriteStub"
code-creation,Handler,4,6614,0x4baf4c96800,256,"An IC handler from the snapshot"
code-creation,Stub,3,6621,0x4baf4c96900,2291,"RecordWriteStub"
code-creation,Stub,3,6628,0x4baf4c97200,980,"RecordWriteStub"
code-creation,Stub,3,6635,0x4baf4c975e0,2238,"RecordWriteStub"
code-creation,Stub,3,6642,0x4baf4c97ea0,2266,"RecordWriteStub"
code-creation,Stub,3,6649,0x4baf4c98780,189,"DoubleToIStub"
code-creation,Stub,3,6656,0x4baf4c98840,2270,"RecordWriteStub"
code-creation,Handler,4,6663,0x4baf4c99120,308,"An IC handler from the snapshot"
code-creation,Stub,3,6670,0x4baf4c99260,2280,"RecordWriteStub"
code-creation,Stub,3,6677,0x4baf4c99b60,2265,"RecordWriteStub"
code-creation,Stub,3,6684,0x4baf4c9a440,2229,"RecordWriteStub"
code-creation,Stub,3,6691,0x4baf4c9ad00,1412,"RecordWriteStub"
code-creation,Stub,3,6698,0x4baf4c9b2a0,2314,"RecordWriteStub"
code-creation,Stub,3,6705,0x4baf4c9bbc0,978,"RecordWriteStub"
code-creation,Stub,3,6712,0x4baf4c9bfa0,2272,"RecordWriteStub"
code-creation,Stub,3,6719,0x4baf4c9c880,2266,"RecordWriteStub"
code-creation,Stub,3,6726,0x4baf4c9d160,2296,"RecordWriteStub"
code-creation,Stub,3,6733,0x4baf4c9da60,978,"RecordWriteStub"
code-creation,Stub,3,6740,0x4baf4c9de40,2250,"RecordWriteStub"
code-creation,Stub,3,6758,0x4baf4c9e720,463,"InternalArraySingleArgumentConstructorStub"
tick,0x7fff758292c2,6784,0,0x0,4
code-creation,Stub,3,6809,0x4baf4c9e900,183,"DoubleToIStub"
code-creation,Stub,3,6819,0x4baf4c9e9c0,2300,"RecordWriteStub"
code-creation,Stub,3,6827,0x4baf4c9f2c0,2283,"RecordWriteStub"
code-creation,Stub,3,6834,0x4baf4c9fbc0,2254,"RecordWriteStub"
code-creation,Stub,3,6841,0x4baf4ca04a0,2242,"RecordWriteStub"
code-creation,Stub,3,6848,0x4baf4ca0d80,980,"RecordWriteStub"
code-creation,Handler,4,6856,0x4baf4ca1160,780,"An IC handler from the snapshot"
code-creation,Stub,3,6863,0x4baf4ca1480,2265,"RecordWriteStub"
code-creation,Stub,3,6870,0x4baf4ca1d60,483,"CreateAllocationSiteStub"
code-creation,Stub,3,6877,0x4baf4ca1f60,2292,"RecordWriteStub"
code-creation,Stub,3,6885,0x4baf4ca2860,2269,"RecordWriteStub"
code-creation,Stub,3,6892,0x4baf4ca3140,974,"RecordWriteStub"
code-creation,Stub,3,6899,0x4baf4ca3520,2280,"RecordWriteStub"
code-creation,Stub,3,6906,0x4baf4ca3e20,2275,"RecordWriteStub"
code-creation,Stub,3,6913,0x4baf4ca4720,2296,"RecordWriteStub"
code-creation,Stub,3,6921,0x4baf4ca5020,2254,"RecordWriteStub"
code-creation,Stub,3,6928,0x4baf4ca5900,2254,"RecordWriteStub"
code-creation,Stub,3,6935,0x4baf4ca61e0,591,"StringAddStub"
code-creation,Stub,3,6942,0x4baf4ca6440,1872,"StringAddStub"
code-creation,Builtin,5,6949,0x4baf4ca6ba0,298,"NonPrimitiveToPrimitive_Default"
code-creation,Stub,3,6956,0x4baf4ca6ce0,1869,"GetPropertyStub"
code-creation,Builtin,5,6964,0x4baf4ca7440,233,"Call_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,6971,0x4baf4ca7540,364,"OrdinaryToPrimitive_Number"
code-creation,Handler,4,6978,0x4baf4ca76c0,308,"An IC handler from the snapshot"
code-creation,Stub,3,6985,0x4baf4ca7800,2238,"RecordWriteStub"
code-creation,Stub,3,6992,0x4baf4ca80c0,2300,"RecordWriteStub"
code-creation,Stub,3,6999,0x4baf4ca89c0,2245,"RecordWriteStub"
code-creation,Stub,3,7024,0x4baf4ca92a0,2291,"RecordWriteStub"
code-creation,Stub,3,7032,0x4baf4ca9ba0,2270,"RecordWriteStub"
code-creation,Stub,3,7039,0x4baf4caa480,2254,"RecordWriteStub"
code-creation,Stub,3,7046,0x4baf4caad60,2285,"RecordWriteStub"
code-creation,Handler,4,7053,0x4baf4cab660,308,"An IC handler from the snapshot"
code-creation,Handler,4,7060,0x4baf4cab7a0,744,"An IC handler from the snapshot"
code-creation,Stub,3,7067,0x4baf4cabaa0,2296,"RecordWriteStub"
code-creation,Stub,3,7074,0x4baf4cac3a0,2238,"RecordWriteStub"
code-creation,Stub,3,7081,0x4baf4cacc60,2254,"RecordWriteStub"
code-creation,Stub,3,7088,0x4baf4cad540,1391,"RecordWriteStub"
code-creation,Stub,3,7095,0x4baf4cadac0,2242,"RecordWriteStub"
code-creation,Stub,3,7102,0x4baf4cae3a0,2291,"RecordWriteStub"
code-creation,Stub,3,7108,0x4baf4caeca0,183,"DoubleToIStub"
code-creation,Stub,3,7115,0x4baf4caed60,2266,"RecordWriteStub"
code-creation,Stub,3,7122,0x4baf4caf640,2308,"RecordWriteStub"
code-creation,Handler,4,7129,0x4baf4caff60,780,"An IC handler from the snapshot"
code-creation,Handler,4,7136,0x4baf4cb0280,256,"An IC handler from the snapshot"
code-creation,Stub,3,7143,0x4baf4cb0380,2238,"RecordWriteStub"
code-creation,Stub,3,7150,0x4baf4cb0c40,2266,"RecordWriteStub"
code-creation,Handler,4,7157,0x4baf4cb1520,296,"An IC handler from the snapshot"
code-creation,Stub,3,7164,0x4baf4cb1660,1412,"RecordWriteStub"
code-creation,Stub,3,7170,0x4baf4cb1c00,2269,"RecordWriteStub"
code-creation,Stub,3,7177,0x4baf4cb24e0,2250,"RecordWriteStub"
code-creation,Stub,3,7184,0x4baf4cb2dc0,3405,"SubStringStub"
code-creation,Stub,3,7191,0x4baf4cb3b20,183,"DoubleToIStub"
code-creation,Stub,3,7198,0x4baf4cb3be0,387,"CreateWeakCellStub"
code-creation,Handler,4,7205,0x4baf4cb3d80,688,"An IC handler from the snapshot"
code-creation,Stub,3,7212,0x4baf4cb4040,1416,"RecordWriteStub"
code-creation,Stub,3,7219,0x4baf4cb45e0,2257,"RecordWriteStub"
code-creation,Stub,3,7226,0x4baf4cb4ec0,365,"CEntryStub"
code-creation,Stub,3,7233,0x4baf4cb5040,2238,"RecordWriteStub"
code-creation,Stub,3,7240,0x4baf4cb5900,471,"ArraySingleArgumentConstructorStub"
code-creation,Stub,3,7247,0x4baf4cb5ae0,2272,"RecordWriteStub"
code-creation,Stub,3,7254,0x4baf4cb63c0,299,"ArrayNoArgumentConstructorStub"
code-creation,Stub,3,7261,0x4baf4cb6500,357,"MathPowStub"
code-creation,Handler,4,7268,0x4baf4cb6680,744,"An IC handler from the snapshot"
code-creation,Stub,3,7275,0x4baf4cb6980,427,"CallApiGetterStub"
code-creation,Stub,3,7282,0x4baf4cb6b40,295,"InternalArrayNoArgumentConstructorStub"
code-creation,Stub,3,7289,0x4baf4cb6c80,2276,"RecordWriteStub"
code-creation,Stub,3,7296,0x4baf4cb7580,2284,"RecordWriteStub"
code-creation,Stub,3,7303,0x4baf4cb7e80,2254,"RecordWriteStub"
code-creation,Stub,3,7310,0x4baf4cb8760,615,"StringAddStub"
code-creation,Stub,3,7317,0x4baf4cb89e0,375,"NumberToStringStub"
code-creation,Stub,3,7324,0x4baf4cb8b60,980,"RecordWriteStub"
code-creation,Stub,3,7331,0x4baf4cb8f40,2263,"RecordWriteStub"
code-creation,Handler,4,7338,0x4baf4cb9820,296,"An IC handler from the snapshot"
code-creation,Stub,3,7345,0x4baf4cb9960,2307,"RecordWriteStub"
code-creation,Stub,3,7352,0x4baf4cba280,2254,"RecordWriteStub"
code-creation,Stub,3,7359,0x4baf4cbab60,185,"DoubleToIStub"
code-creation,Stub,3,7366,0x4baf4cbac20,2283,"RecordWriteStub"
code-creation,Stub,3,7372,0x4baf4cbb520,978,"RecordWriteStub"
code-creation,Stub,3,7379,0x4baf4cbb900,2257,"RecordWriteStub"
code-creation,Stub,3,7386,0x4baf4cbc1e0,2292,"RecordWriteStub"
code-creation,Stub,3,7393,0x4baf4cbcae0,2241,"RecordWriteStub"
code-creation,Stub,3,7400,0x4baf4cbd3c0,2279,"RecordWriteStub"
code-creation,Stub,3,7407,0x4baf4cbdcc0,972,"RecordWriteStub"
code-creation,Stub,3,7414,0x4baf4cbe0a0,2254,"RecordWriteStub"
code-creation,Stub,3,7421,0x4baf4cbe980,431,"InternalArraySingleArgumentConstructorStub"
code-creation,Handler,4,7428,0x4baf4cbeb40,688,"An IC handler from the snapshot"
code-creation,Stub,3,7435,0x4baf4cbee00,974,"RecordWriteStub"
code-creation,Stub,3,7442,0x4baf4cbf1e0,2254,"RecordWriteStub"
code-creation,Stub,3,7449,0x4baf4cbfac0,295,"InternalArrayNoArgumentConstructorStub"
code-creation,Stub,3,7471,0x4baf4cbfc00,2242,"RecordWriteStub"
code-creation,Stub,3,7479,0x4baf4cc04e0,2241,"RecordWriteStub"
code-creation,Stub,3,7488,0x4baf4cc0dc0,980,"RecordWriteStub"
code-creation,Stub,3,7499,0x4baf4cc11a0,206,"InternalArrayConstructorStub"
code-creation,Stub,3,7510,0x4baf4cc1280,2266,"RecordWriteStub"
code-creation,Stub,3,7522,0x4baf4cc1b60,183,"DoubleToIStub"
code-creation,Stub,3,7530,0x4baf4cc1c20,2241,"RecordWriteStub"
code-creation,Stub,3,7537,0x4baf4cc2500,986,"RecordWriteStub"
code-creation,Stub,3,7544,0x4baf4cc28e0,2242,"RecordWriteStub"
code-creation,Stub,3,7551,0x4baf4cc31c0,2269,"RecordWriteStub"
code-creation,Stub,3,7558,0x4baf4cc3aa0,2270,"RecordWriteStub"
code-creation,Stub,3,7565,0x4baf4cc4380,2270,"RecordWriteStub"
code-creation,Stub,3,7572,0x4baf4cc4c60,2253,"RecordWriteStub"
code-creation,Stub,3,7579,0x4baf4cc5540,2311,"RecordWriteStub"
code-creation,Stub,3,7585,0x4baf4cc5e60,2326,"RecordWriteStub"
code-creation,Stub,3,7593,0x4baf4cc6780,365,"CEntryStub"
code-creation,Stub,3,7604,0x4baf4cc6900,2254,"RecordWriteStub"
code-creation,Stub,3,7615,0x4baf4cc71e0,2275,"RecordWriteStub"
code-creation,Stub,3,7626,0x4baf4cc7ae0,2238,"RecordWriteStub"
code-creation,Stub,3,7635,0x4baf4cc83a0,2308,"RecordWriteStub"
code-creation,Stub,3,7643,0x4baf4cc8cc0,2284,"RecordWriteStub"
code-creation,Stub,3,7650,0x4baf4cc95c0,565,"CEntryStub"
code-creation,Stub,3,7657,0x4baf4cc9800,2300,"RecordWriteStub"
code-creation,Stub,3,7664,0x4baf4cca100,2253,"RecordWriteStub"
code-creation,Stub,3,7671,0x4baf4cca9e0,2266,"RecordWriteStub"
code-creation,Builtin,5,7678,0x4baf4ccb2c0,134,"StrictPoisonPillThrower"
code-creation,Builtin,5,7685,0x4baf4ccb360,124,"ReturnReceiver"
code-creation,Builtin,5,7692,0x4baf4ccb3e0,530,"GeneratorPrototypeNext"
code-creation,Builtin,5,7703,0x4baf4ccb600,338,"ResumeGeneratorTrampoline"
code-creation,Builtin,5,7711,0x4baf4ccb760,335,"CreateIterResultObject"
code-creation,Builtin,5,7718,0x4baf4ccb8c0,534,"GeneratorPrototypeReturn"
code-creation,Builtin,5,7725,0x4baf4ccbae0,546,"GeneratorPrototypeThrow"
code-creation,Builtin,5,7732,0x4baf4ccbd20,1656,"AsyncFromSyncIteratorPrototypeNext"
code-creation,Builtin,5,7742,0x4baf4ccc3a0,200,"ToBoolean"
code-creation,Builtin,5,7749,0x4baf4ccc480,4284,"ResolveNativePromise"
code-creation,Builtin,5,7756,0x4baf4ccd540,448,"StringEqual"
code-creation,Builtin,5,7763,0x4baf4ccd700,5296,"PerformNativePromiseThen"
code-creation,Builtin,5,7770,0x4baf4ccebc0,828,"RejectNativePromise"
code-creation,Builtin,5,7777,0x4baf4ccef00,2192,"AsyncFromSyncIteratorPrototypeReturn"
code-creation,Builtin,5,7785,0x4baf4ccf7a0,1680,"AsyncFromSyncIteratorPrototypeThrow"
