v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
profiler,"begin",1000
tick,0x7fff7581f246,788,0,0x0,4
tick,0x7fff759ea060,2010,0,0x0,4
tick,0x7fff759ea060,3303,0,0x0,4
timer-event-end,"V8.External",69177
timer-event-start,"V8.External",69187
timer-event-start,"V8.CompileCode",69194
tick,0x7fff758292c2,69237,1,0x1001a7c9e,4,0x100242d15,0x372c3bc3f808,0x372c3bc3b671,0x372cfc5399f8,0x372cfc538edd,0x372cad0fb13e,0x372cfc5399f8,0x372cfc538edd,0x372cad0c090d,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd791,0x372cfc53721b,0x372cfc532476
code-creation,Function,18,69273,0x372c3bc40540,216,"fn internal/util.js:227:14",0x372c3bc3f4a8,~
code-creation,LazyCompile,18,69290,0x372c3bc40540,216,"fn internal/util.js:227:14",0x372c3bc3f4a8,~
timer-event-end,"V8.CompileCode",69303
timer-event-end,"V8.External",69313
timer-event-start,"V8.External",69322
timer-event-end,"V8.External",69333
timer-event-start,"V8.External",69343
timer-event-end,"V8.External",69349
timer-event-start,"V8.External",69355
timer-event-end,"V8.External",69362
timer-event-start,"V8.External",69367
timer-event-end,"V8.External",69375
timer-event-start,"V8.External",69381
timer-event-end,"V8.External",69388
timer-event-start,"V8.External",69429
timer-event-end,"V8.External",69438
timer-event-start,"V8.External",69477
timer-event-end,"V8.External",69487
timer-event-start,"V8.CompileCode",69504
code-creation,Function,18,69587,0x372c3bc41430,416,"Module._initPaths module.js:689:29",0x372cad0c02b0,~
code-creation,LazyCompile,18,69600,0x372c3bc41430,416,"Module._initPaths module.js:689:29",0x372cad0c02b0,~
timer-event-end,"V8.CompileCode",69609
timer-event-start,"V8.External",69633
timer-event-end,"V8.External",69642
timer-event-start,"V8.CompileCode",69649
code-creation,Function,18,69723,0x372c3bc41a50,272,"resolve path.js:1166:28",0x372cad0e0288,~
code-creation,LazyCompile,18,69735,0x372c3bc41a50,272,"resolve path.js:1166:28",0x372cad0e0288,~
timer-event-end,"V8.CompileCode",69744
timer-event-start,"V8.CompileCode",69754
code-creation,Function,18,69782,0x372c3bc41e40,96,"assertPath path.js:26:20",0x372cad0df6d0,~
code-creation,LazyCompile,18,69793,0x372c3bc41e40,96,"assertPath path.js:26:20",0x372cad0df6d0,~
timer-event-end,"V8.CompileCode",69801
timer-event-start,"V8.External",69810
timer-event-end,"V8.External",69816
timer-event-start,"V8.External",69824
timer-event-end,"V8.External",69830
timer-event-start,"V8.External",69840
timer-event-end,"V8.External",69846
timer-event-start,"V8.CompileCode",69855
code-creation,Function,18,69978,0x372c3bc420e8,568,"normalizeStringPosix path.js:106:30",0x372cad0df860,~
code-creation,LazyCompile,18,69990,0x372c3bc420e8,568,"normalizeStringPosix path.js:106:30",0x372cad0df860,~
timer-event-end,"V8.CompileCode",69999
timer-event-start,"V8.External",70008
timer-event-end,"V8.External",70013
timer-event-start,"V8.External",70020
timer-event-end,"V8.External",70025
timer-event-start,"V8.External",70033
timer-event-end,"V8.External",70039
timer-event-start,"V8.External",70044
timer-event-end,"V8.External",70050
timer-event-start,"V8.External",70058
timer-event-end,"V8.External",70063
timer-event-start,"V8.External",70072
timer-event-end,"V8.External",70078
timer-event-start,"V8.External",70088
timer-event-end,"V8.External",70094
timer-event-start,"V8.External",70103
timer-event-end,"V8.External",70109
timer-event-start,"V8.External",70115
timer-event-end,"V8.External",70120
timer-event-start,"V8.External",70126
timer-event-end,"V8.External",70131
timer-event-start,"V8.External",70140
timer-event-end,"V8.External",70146
timer-event-start,"V8.External",70152
timer-event-end,"V8.External",70157
timer-event-start,"V8.External",70163
timer-event-end,"V8.External",70168
timer-event-start,"V8.External",70178
timer-event-end,"V8.External",70183
timer-event-start,"V8.External",70196
timer-event-end,"V8.External",70202
timer-event-start,"V8.External",70213
timer-event-end,"V8.External",70219
timer-event-start,"V8.External",70230
timer-event-end,"V8.External",70235
timer-event-start,"V8.External",70260
timer-event-end,"V8.External",70268
timer-event-start,"V8.External",70285
timer-event-start,"V8.CompileScriptMicroSeconds",70300
tick,0x7fff758292c2,70325,1,0x1007837ce,3,0x100219d2e,0x372cfc53a40d,0x372cfc5399d8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
timer-event-start,"V8.CompileCode",70368
timer-event-start,"V8.CompileMicroSeconds",70602
code-creation,Script,18,70640,0x372c3bc43208,64," console.js:1:1",0x372c3bc43060,~
code-creation,Function,18,70679,0x372c3bc44058,496," console.js:1:11",0x372c3bc43128,~
timer-event-end,"V8.CompileMicroSeconds",70689
timer-event-end,"V8.CompileCode",70695
timer-event-end,"V8.CompileScriptMicroSeconds",70703
timer-event-end,"V8.External",70709
timer-event-start,"V8.External",70716
timer-event-start,"V8.Execute",70724
timer-event-start,"V8.Execute",70729
timer-event-end,"V8.Execute",70736
timer-event-end,"V8.Execute",70742
timer-event-end,"V8.External",70747
timer-event-start,"V8.External",70758
timer-event-end,"V8.External",70767
timer-event-start,"V8.CompileCode",70780
code-creation,Function,18,70833,0x372c3bc44fa0,152,"getStdout internal/process/stdio.js:12:21",0x372cad0a32d8,~
code-creation,LazyCompile,18,70846,0x372c3bc44fa0,152,"getStdout internal/process/stdio.js:12:21",0x372cad0a32d8,~
timer-event-end,"V8.CompileCode",70855
timer-event-start,"V8.CompileCode",70862
code-creation,Function,18,70932,0x372c3bc453b8,296,"createWritableStdioStream internal/process/stdio.js:142:35",0x372cad0a2ee8,~
code-creation,LazyCompile,18,70944,0x372c3bc453b8,296,"createWritableStdioStream internal/process/stdio.js:142:35",0x372cad0a2ee8,~
timer-event-end,"V8.CompileCode",70953
timer-event-start,"V8.External",70977
timer-event-end,"V8.External",71075
timer-event-start,"V8.External",71084
timer-event-end,"V8.External",71113
timer-event-start,"V8.CompileCode",71127
code-creation,Function,18,71184,0x372c3bc481e0,168,"SyncWriteStream internal/fs.js:59:25",0x372cad0f6ad0,~
code-creation,LazyCompile,18,71196,0x372c3bc481e0,168,"SyncWriteStream internal/fs.js:59:25",0x372cad0f6ad0,~
timer-event-end,"V8.CompileCode",71205
timer-event-start,"V8.CompileCode",71213
code-creation,Function,18,71268,0x372c3bc484c8,216,"Writable _stream_writable.js:194:18",0x372cad0ef818,~
code-creation,LazyCompile,18,71280,0x372c3bc484c8,216,"Writable _stream_writable.js:194:18",0x372cad0ef818,~
timer-event-end,"V8.CompileCode",71289
timer-event-start,"V8.CompileCode",71297
code-creation,Function,18,71411,0x372c3bc48a10,416,"WritableState _stream_writable.js:41:23",0x372cad0ef750,~
code-creation,LazyCompile,18,71424,0x372c3bc48a10,416,"WritableState _stream_writable.js:41:23",0x372cad0ef750,~
timer-event-end,"V8.CompileCode",71433
timer-event-start,"V8.CompileCode",71484
code-creation,Function,18,71508,0x372c3bc49518,80,"Stream internal/streams/legacy.js:6:16",0x372cad0e8158,~
code-creation,LazyCompile,18,71519,0x372c3bc49518,80,"Stream internal/streams/legacy.js:6:16",0x372cad0e8158,~
timer-event-end,"V8.CompileCode",71527
timer-event-start,"V8.CompileCode",71568
tick,0x10058771a,71616,0,0x7ffeefbfc220,2,0x1005ff7cc,0x372c3bc44224,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
code-creation,Function,18,71633,0x372c3bc49b80,152,"getStderr internal/process/stdio.js:27:21",0x372cad0a33a0,~
code-creation,LazyCompile,18,71645,0x372c3bc49b80,152,"getStderr internal/process/stdio.js:27:21",0x372cad0a33a0,~
timer-event-end,"V8.CompileCode",71653
timer-event-start,"V8.External",71662
timer-event-end,"V8.External",71669
timer-event-start,"V8.External",71676
timer-event-end,"V8.External",71684
timer-event-start,"V8.External",71695
timer-event-start,"V8.CompileScriptMicroSeconds",71706
timer-event-start,"V8.CompileCode",71731
timer-event-start,"V8.CompileMicroSeconds",71860
code-creation,Script,18,71891,0x372c3bc4a2c8,64," tty.js:1:1",0x372c3bc4a120,~
code-creation,Function,18,71929,0x372c3bc4ac78,448," tty.js:1:11",0x372c3bc4a1e8,~
timer-event-end,"V8.CompileMicroSeconds",71939
timer-event-end,"V8.CompileCode",71945
timer-event-end,"V8.CompileScriptMicroSeconds",71953
timer-event-end,"V8.External",71959
timer-event-start,"V8.External",71966
timer-event-start,"V8.Execute",71976
timer-event-start,"V8.Execute",71981
timer-event-end,"V8.Execute",71989
timer-event-end,"V8.Execute",71994
timer-event-end,"V8.External",72000
timer-event-start,"V8.External",72011
timer-event-start,"V8.CompileScriptMicroSeconds",72022
timer-event-start,"V8.CompileCode",72156
tick,0x1005aaa5e,72624,1,0x1007837ce,2,0x100219d2e,0x372cfc53a40d,0x372cfc5399d8,0x372cfc538edd,0x372c3bc4ace8,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4543b,0x372c3bc49bc8,0x372c3bc44224,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
timer-event-start,"V8.CompileMicroSeconds",73472
code-creation,Script,18,73556,0x372c3bc4d3f0,64," net.js:1:1",0x372c3bc4d248,~
code-creation,Function,18,73698,0x372c3bc516f0,2480," net.js:1:11",0x372c3bc4d310,~
timer-event-end,"V8.CompileMicroSeconds",73710
timer-event-end,"V8.CompileCode",73717
timer-event-end,"V8.CompileScriptMicroSeconds",73729
timer-event-end,"V8.External",73735
timer-event-start,"V8.External",73743
timer-event-start,"V8.Execute",73750
timer-event-start,"V8.Execute",73755
timer-event-end,"V8.Execute",73769
timer-event-end,"V8.Execute",73775
timer-event-end,"V8.External",73780
timer-event-start,"V8.External",73793
timer-event-start,"V8.CompileScriptMicroSeconds",73805
timer-event-start,"V8.CompileCode",73817
tick,0x0,73868,0,0x0,3
timer-event-start,"V8.CompileMicroSeconds",73885
code-creation,Script,18,73906,0x372c3bc53c20,64," internal/net.js:1:1",0x372c3bc53a78,~
code-creation,Function,18,73926,0x372c3bc53dd8,104," internal/net.js:1:11",0x372c3bc53b40,~
timer-event-end,"V8.CompileMicroSeconds",73936
timer-event-end,"V8.CompileCode",73957
timer-event-end,"V8.CompileScriptMicroSeconds",73966
timer-event-end,"V8.External",73972
timer-event-start,"V8.External",73979
timer-event-start,"V8.Execute",73986
timer-event-start,"V8.Execute",73992
timer-event-end,"V8.Execute",74003
timer-event-end,"V8.Execute",74008
timer-event-end,"V8.External",74014
timer-event-start,"V8.External",74036
timer-event-end,"V8.External",74137
timer-event-start,"V8.External",74146
timer-event-end,"V8.External",74153
timer-event-start,"V8.External",74160
timer-event-end,"V8.External",74166
timer-event-start,"V8.External",74172
timer-event-end,"V8.External",74267
timer-event-start,"V8.External",74279
timer-event-end,"V8.External",74343
timer-event-start,"V8.External",74351
timer-event-end,"V8.External",74358
timer-event-start,"V8.External",74363
timer-event-end,"V8.External",74369
timer-event-start,"V8.External",74375
timer-event-end,"V8.External",74394
timer-event-start,"V8.External",74401
timer-event-end,"V8.External",74407
timer-event-start,"V8.External",74420
timer-event-start,"V8.CompileScriptMicroSeconds",74430
timer-event-start,"V8.CompileCode",74496
tick,0x7fff75882825,74895,1,0x1007837ce,2,0x100219d2e,0x372cfc53a40d,0x372cfc5399d8,0x372cfc538edd,0x372c3bc51ac7,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4ace8,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4543b,0x372c3bc49bc8,0x372c3bc44224,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
timer-event-start,"V8.CompileMicroSeconds",75031
code-creation,Script,18,75082,0x372c3bc60a08,64," dns.js:1:1",0x372c3bc60860,~
code-creation,Function,18,75167,0x372c3bc61bd8,1344," dns.js:1:11",0x372c3bc60928,~
timer-event-end,"V8.CompileMicroSeconds",75179
timer-event-end,"V8.CompileCode",75186
timer-event-end,"V8.CompileScriptMicroSeconds",75195
timer-event-end,"V8.External",75201
timer-event-start,"V8.External",75209
timer-event-start,"V8.Execute",75217
timer-event-start,"V8.Execute",75222
timer-event-end,"V8.Execute",75234
timer-event-end,"V8.Execute",75240
timer-event-end,"V8.External",75245
timer-event-start,"V8.External",75256
timer-event-end,"V8.External",75263
timer-event-start,"V8.External",75269
timer-event-end,"V8.External",75275
timer-event-start,"V8.External",75298
timer-event-end,"V8.External",75306
timer-event-start,"V8.CompileCode",75319
code-creation,Function,18,75383,0x372c3bc63580,112,"resolver dns.js:254:18",0x372c3bc610c0,~
code-creation,LazyCompile,18,75396,0x372c3bc63580,112,"resolver dns.js:254:18",0x372c3bc610c0,~
timer-event-end,"V8.CompileCode",75405
timer-event-start,"V8.External",75416
timer-event-end,"V8.External",75422
timer-event-start,"V8.External",75428
timer-event-end,"V8.External",75440
timer-event-start,"V8.External",75454
timer-event-end,"V8.External",75461
timer-event-start,"V8.External",75466
timer-event-end,"V8.External",75473
timer-event-start,"V8.External",75481
timer-event-end,"V8.External",75487
timer-event-start,"V8.External",75493
timer-event-end,"V8.External",75499
timer-event-start,"V8.External",75506
timer-event-end,"V8.External",75512
timer-event-start,"V8.External",75517
timer-event-end,"V8.External",75523
timer-event-start,"V8.External",75531
timer-event-end,"V8.External",75537
timer-event-start,"V8.External",75542
timer-event-end,"V8.External",75548
timer-event-start,"V8.External",75555
timer-event-end,"V8.External",75561
timer-event-start,"V8.External",75566
timer-event-end,"V8.External",75572
timer-event-start,"V8.External",75580
timer-event-end,"V8.External",75586
timer-event-start,"V8.External",75591
timer-event-end,"V8.External",75597
timer-event-start,"V8.External",75604
timer-event-end,"V8.External",75610
timer-event-start,"V8.External",75615
timer-event-end,"V8.External",75621
timer-event-start,"V8.External",75628
timer-event-end,"V8.External",75634
timer-event-start,"V8.External",75639
timer-event-end,"V8.External",75645
timer-event-start,"V8.External",75652
timer-event-end,"V8.External",75658
timer-event-start,"V8.External",75664
timer-event-end,"V8.External",75670
timer-event-start,"V8.External",75678
timer-event-end,"V8.External",75683
timer-event-start,"V8.External",75704
timer-event-end,"V8.External",75711
timer-event-start,"V8.External",75719
timer-event-end,"V8.External",75724
timer-event-start,"V8.External",75730
timer-event-end,"V8.External",75736
timer-event-start,"V8.CompileCode",75743
code-creation,Function,18,75767,0x372c3bc638d8,72,"Resolver dns.js:245:14",0x372c3bc613e0,~
code-creation,LazyCompile,18,75778,0x372c3bc638d8,72,"Resolver dns.js:245:14",0x372c3bc613e0,~
timer-event-end,"V8.CompileCode",75786
timer-event-start,"V8.External",75795
tick,0x7fff75828bf2,80770,1,0x1007494d4,4,0x100219d2e,0x372c3bc63915,0x372c3bc61f1d,0x372cfc5399f8,0x372cfc538edd,0x372c3bc51ac7,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4ace8,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4543b,0x372c3bc49bc8,0x372c3bc44224,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
timer-event-end,"V8.External",80809
tick,0x10074bfff,80828,1,0x1007494d4,4,0x100219d2e,0x372c3bc63915,0x372c3bc61f1d,0x372cfc5399f8,0x372cfc538edd,0x372c3bc51ac7,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4ace8,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4543b,0x372c3bc49bc8,0x372c3bc44224,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
timer-event-start,"V8.External",80915
timer-event-end,"V8.External",80933
timer-event-start,"V8.External",80946
timer-event-end,"V8.External",80954
timer-event-start,"V8.External",80963
timer-event-end,"V8.External",80970
timer-event-start,"V8.External",80979
timer-event-end,"V8.External",80986
timer-event-start,"V8.External",80995
timer-event-end,"V8.External",81002
timer-event-start,"V8.External",81010
timer-event-end,"V8.External",81017
timer-event-start,"V8.External",81026
timer-event-end,"V8.External",81034
timer-event-start,"V8.External",81045
timer-event-end,"V8.External",81053
timer-event-start,"V8.External",81061
timer-event-end,"V8.External",81069
timer-event-start,"V8.External",81078
timer-event-end,"V8.External",81085
timer-event-start,"V8.External",81094
timer-event-end,"V8.External",81101
timer-event-start,"V8.External",81110
timer-event-end,"V8.External",81117
timer-event-start,"V8.External",81169
timer-event-end,"V8.External",81184
timer-event-start,"V8.CompileCode",81213
code-creation,Function,18,81282,0x372c3bc64778,104,"protoGetter net.js:650:21",0x372c3bc4e020,~
code-creation,LazyCompile,18,81296,0x372c3bc64778,104,"protoGetter net.js:650:21",0x372c3bc4e020,~
timer-event-end,"V8.CompileCode",81309
timer-event-start,"V8.External",81331
timer-event-end,"V8.External",81339
timer-event-start,"V8.External",81369
timer-event-end,"V8.External",81380
timer-event-start,"V8.External",81407
timer-event-end,"V8.External",81416
code-creation,Handler,4,81434,0x699de484ca0,200,"prototype"
timer-event-start,"V8.External",81444
timer-event-end,"V8.External",81450
timer-event-start,"V8.External",81497
timer-event-end,"V8.External",81509
timer-event-start,"V8.External",81529
timer-event-start,"V8.CompileScriptMicroSeconds",81546
timer-event-start,"V8.CompileCode",81639
tick,0x0,82096,0,0x0,3
timer-event-start,"V8.CompileMicroSeconds",82516
code-creation,Script,18,82586,0x372c3bc66ad8,64," readline.js:1:1",0x372c3bc66930,~
code-creation,Function,18,82670,0x372c3bc68fb8,1208," readline.js:1:11",0x372c3bc669f8,~
timer-event-end,"V8.CompileMicroSeconds",82683
timer-event-end,"V8.CompileCode",82689
timer-event-end,"V8.CompileScriptMicroSeconds",82704
timer-event-end,"V8.External",82711
timer-event-start,"V8.External",82720
timer-event-start,"V8.Execute",82728
timer-event-start,"V8.Execute",82734
timer-event-end,"V8.Execute",82746
timer-event-end,"V8.Execute",82752
timer-event-end,"V8.External",82758
timer-event-start,"V8.External",82773
timer-event-start,"V8.CompileScriptMicroSeconds",82785
timer-event-start,"V8.CompileCode",82843
timer-event-start,"V8.CompileMicroSeconds",83080
code-creation,Script,18,83106,0x372c3bc6aa88,64," string_decoder.js:1:1",0x372c3bc6a8e0,~
code-creation,Function,18,83141,0x372c3bc6b860,280," string_decoder.js:1:11",0x372c3bc6a9a8,~
timer-event-end,"V8.CompileMicroSeconds",83152
timer-event-end,"V8.CompileCode",83159
timer-event-end,"V8.CompileScriptMicroSeconds",83183
timer-event-end,"V8.External",83191
timer-event-start,"V8.External",83198
timer-event-start,"V8.Execute",83205
timer-event-start,"V8.Execute",83211
timer-event-end,"V8.Execute",83218
timer-event-end,"V8.Execute",83224
timer-event-end,"V8.External",83229
timer-event-start,"V8.External",83249
timer-event-end,"V8.External",83260
timer-event-start,"V8.External",83275
timer-event-start,"V8.CompileScriptMicroSeconds",83310
tick,0x7fff759ee394,83330,1,0x1007837ce,3,0x100219d2e,0x372cfc53a40d,0x372cfc5399d8,0x372cfc538edd,0x372c3bc690e8,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4ad5a,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4543b,0x372c3bc49bc8,0x372c3bc44224,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
timer-event-start,"V8.CompileCode",83407
timer-event-start,"V8.CompileMicroSeconds",83840
code-creation,Script,18,83874,0x372c3bc6c418,64," internal/readline.js:1:1",0x372c3bc6c270,~
code-creation,Function,18,83913,0x372c3bc6cc50,384," internal/readline.js:1:11",0x372c3bc6c338,~
timer-event-end,"V8.CompileMicroSeconds",83925
timer-event-end,"V8.CompileCode",83931
timer-event-end,"V8.CompileScriptMicroSeconds",83939
timer-event-end,"V8.External",83946
timer-event-start,"V8.External",83953
timer-event-start,"V8.Execute",83960
timer-event-start,"V8.Execute",83966
timer-event-end,"V8.Execute",83976
timer-event-end,"V8.Execute",83982
timer-event-end,"V8.External",83987
timer-event-start,"V8.CompileCode",84014
code-creation,Function,18,84066,0x372c3bc6d500,128,"GetTemplateCallSite native templates.js:39:29",0x372c64316d70,~
code-creation,LazyCompile,18,84079,0x372c3bc6d500,128,"GetTemplateCallSite native templates.js:39:29",0x372c64316d70,~
timer-event-end,"V8.CompileCode",84088
timer-event-start,"V8.CompileCode",84094
code-creation,Function,18,84133,0x372c3bc6d688,128,"GetCachedCallSite native templates.js:19:27",0x372c64316c10,~
code-creation,LazyCompile,18,84145,0x372c3bc6d688,128,"GetCachedCallSite native templates.js:19:27",0x372c64316c10,~
timer-event-end,"V8.CompileCode",84153
timer-event-start,"V8.CompileCode",84168
code-creation,Function,18,84207,0x372c3bc6d8d0,136,"SetCachedCallSite native templates.js:27:27",0x372c64316cc0,~
code-creation,LazyCompile,18,84218,0x372c3bc6d8d0,136,"SetCachedCallSite native templates.js:27:27",0x372c64316cc0,~
timer-event-end,"V8.CompileCode",84226
timer-event-start,"V8.CompileCode",84241
code-creation,Function,18,84278,0x372c3bc6da90,136,"ComputeIntegerHash native collection.js:57:28",0x372c64314ff8,~
code-creation,LazyCompile,18,84289,0x372c3bc6da90,136,"ComputeIntegerHash native collection.js:57:28",0x372c64314ff8,~
timer-event-end,"V8.CompileCode",84297
timer-event-start,"V8.CompileCode",84309
code-creation,Function,18,84352,0x372c3bc6dc90,152,"CSI internal/readline.js:15:13",0x372c3bc6c490,~
code-creation,LazyCompile,18,84364,0x372c3bc6dc90,152,"CSI internal/readline.js:15:13",0x372c3bc6c490,~
timer-event-end,"V8.CompileCode",84372
timer-event-start,"V8.External",84390
timer-event-end,"V8.External",84396
timer-event-start,"V8.External",84414
timer-event-end,"V8.External",84421
timer-event-start,"V8.External",84446
timer-event-end,"V8.External",84454
timer-event-start,"V8.External",84462
timer-event-end,"V8.External",84468
timer-event-start,"V8.External",84488
timer-event-end,"V8.External",84496
timer-event-start,"V8.External",84514
timer-event-end,"V8.External",84525
tick,0x1002fd957,84576,0,0xd0e23b4,0,0x1004c2f22,0x372c3bc6935a,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4ad5a,0x372cfc5399f8,0x372cfc538edd,0x372c3bc4543b,0x372c3bc49bc8,0x372c3bc44224,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
timer-event-start,"V8.External",84598
timer-event-end,"V8.External",84611
timer-event-start,"V8.External",84624
timer-event-end,"V8.External",84632
timer-event-start,"V8.CompileCode",84650
code-creation,Function,18,84727,0x372c3bc6f0b0,256,"WriteStream tty.js:64:21",0x372c3bc4a4d0,~
code-creation,LazyCompile,18,84740,0x372c3bc6f0b0,256,"WriteStream tty.js:64:21",0x372c3bc4a4d0,~
timer-event-end,"V8.CompileCode",84782
timer-event-start,"V8.External",84799
tick,0x7fff75829cfa,85695,1,0x1007cabae,4,0x100219d2e,0x372c3bc6f14d,0x372c3bc45449,0x372c3bc49bc8,0x372c3bc44224,0x372cfc5399f8,0x372cfc538edd,0x372cad0bd7a8,0x372cfc53721b,0x372cfc532476
